time(ns),x,y,z,qw,qx,qy,qz
1718164080200401920,-57.5723,238.431,14.2038,0.940192,-0.00565859,0.00199922,-0.340593
1718164080300385024,-57.3175,238.261,14.1965,0.946466,-0.00736096,0.00149828,-0.322717
1718164080400359936,-57.0556,238.093,14.1905,0.95262,-0.00750783,0.00157598,-0.304068
1718164080500350976,-56.7859,237.929,14.1864,0.958371,-0.00635169,0.00228817,-0.285448
1718164080600353024,-56.5088,237.774,14.1824,0.963547,-0.00481698,0.00283037,-0.26748
1718164080700357120,-56.2257,237.632,14.1779,0.968326,-0.00455678,0.00280725,-0.249632
1718164080800368128,-55.9362,237.501,14.1735,0.972611,-0.00504363,0.00253873,-0.232371
1718164080900370944,-55.6382,237.382,14.17,0.976426,-0.00661733,0.00313267,-0.215729
1718164081000368128,-55.3354,237.268,14.1654,0.979851,-0.00690403,0.00387034,-0.199574
1718164081100358912,-55.0301,237.163,14.1589,0.982945,-0.00728042,0.00383064,-0.183718
1718164081200371968,-54.7208,237.068,14.1514,0.985565,-0.00870397,0.00324489,-0.169041
1718164081300387072,-54.4082,236.981,14.1442,0.987794,-0.0100026,0.00250122,-0.155427
1718164081400389888,-54.0923,236.895,14.1376,0.989653,-0.00997859,0.00197348,-0.143123
1718164081500392960,-53.7725,236.81,14.1338,0.991169,-0.00861806,0.00238839,-0.132302
1718164081600377088,-53.45,236.733,14.1309,0.992384,-0.00831596,0.00291015,-0.122864
1718164081700345088,-53.1283,236.666,14.1254,0.993401,-0.00930181,0.00208066,-0.114294
1718164081800318976,-52.8065,236.606,14.1179,0.994215,-0.0116927,0.000557624,-0.106766
1718164081900282880,-52.4825,236.549,14.1123,0.994856,-0.0136554,-0.000272855,-0.100373
1718164082000242944,-52.1571,236.49,14.1087,0.995357,-0.0144428,-0.000392773,-0.0951649
1718164082100206080,-51.8359,236.44,14.1064,0.9957,-0.0176248,-0.00125502,-0.0909307
1718164082200142080,-51.5181,236.386,14.103,0.996095,-0.0173924,-0.00342243,-0.0864861
1718164082300083968,-51.1964,236.321,14.099,0.99649,-0.0142489,-0.00347946,-0.0824185
1718164082400054016,-50.8725,236.252,14.0945,0.996787,-0.00913362,-0.00195666,-0.0795475
1718164082499987968,-50.5506,236.197,14.0915,0.99708,-0.00795129,-0.000852092,-0.0759435
1718164082599911936,-50.2339,236.16,14.0908,0.997375,-0.0106478,-0.00176508,-0.0716069
1718164082699862016,-49.9186,236.131,14.0896,0.997618,-0.0147211,-0.00328503,-0.0673139
1718164082799843072,-49.6044,236.096,14.0878,0.997876,-0.0160555,-0.00440765,-0.0629779
1718164082899860992,-49.286,236.067,14.0927,0.998055,-0.0185955,-0.00233148,-0.059456
1718164082999862016,-48.9742,236.028,14.0899,0.998325,-0.0165187,-0.00244377,-0.0553899
1718164083099869952,-48.6693,235.985,14.0799,0.998607,-0.0138634,-0.00533504,-0.0506212
1718164083199948032,-48.3648,235.945,14.0705,0.998803,-0.0106479,-0.00831741,-0.0470045
1718164083300033024,-48.053,235.919,14.0719,0.998972,-0.0111412,-0.00763823,-0.0432768
1718164083400132096,-47.7367,235.902,14.0795,0.999122,-0.0130659,-0.00544694,-0.0394195
1718164083500229888,-47.4236,235.887,14.0815,0.999238,-0.0152691,-0.00541914,-0.0355004
1718164083600345088,-47.1112,235.867,14.0786,0.999347,-0.0153549,-0.00674881,-0.0320052
1718164083700466944,-46.795,235.846,14.0749,0.999454,-0.0142972,-0.00774062,-0.0287551
1718164083800567040,-46.4741,235.827,14.0736,0.999562,-0.0136511,-0.00798938,-0.0250245
1718164083900652032,-46.1498,235.811,14.0755,0.999654,-0.0132183,-0.0080285,-0.0212547
1718164084000728064,-45.8223,235.8,14.0776,0.999718,-0.0134759,-0.00823384,-0.0177532
1718164084100784896,-45.4921,235.789,14.0784,0.99977,-0.0133918,-0.00878391,-0.0142823
1718164084200812032,-45.1575,235.781,14.0782,0.999808,-0.0134791,-0.00914195,-0.0108669
1718164084300833024,-44.8177,235.777,14.0786,0.999828,-0.014224,-0.00893189,-0.00786539
1718164084400827904,-44.4739,235.773,14.0779,0.999848,-0.0141383,-0.00904527,-0.00475468
1718164084500822016,-44.1264,235.769,14.0772,0.999854,-0.0141929,-0.00928946,-0.00182184
1718164084600818944,-43.7736,235.768,14.0782,0.99986,-0.0140922,-0.00901277,0.000324628
1718164084700798976,-43.416,235.767,14.0805,0.999867,-0.0137982,-0.00834414,0.00251103
1718164084800772096,-43.0553,235.767,14.0834,0.999864,-0.0136221,-0.00804468,0.00471895
1718164084900752896,-42.6916,235.769,14.0853,0.999851,-0.0136377,-0.00820731,0.0066384
1718164085000727040,-42.3237,235.773,14.0857,0.999833,-0.0138647,-0.00845895,0.00833828
1718164085100686080,-41.9509,235.779,14.0846,0.999815,-0.0142095,-0.00845229,0.00985715
1718164085200658944,-41.5732,235.784,14.0838,0.999805,-0.0141583,-0.00820038,0.0110805
1718164085300631040,-41.1916,235.789,14.0838,0.999796,-0.0139284,-0.00800415,0.0122369
1718164085400587008,-40.8069,235.795,14.0845,0.99978,-0.0136922,-0.00820879,0.013614
1718164085500544000,-40.4187,235.802,14.0868,0.999762,-0.0134701,-0.00841077,0.0149597
1718164085600504064,-40.0259,235.811,14.0894,0.999744,-0.0134201,-0.00830565,0.0162313
1718164085700467968,-39.6306,235.82,14.0904,0.999725,-0.0130829,-0.0087552,0.0173812
1718164085800429056,-39.2324,235.83,14.0894,0.999698,-0.0128517,-0.00960156,0.018598
1718164085900393984,-38.8306,235.841,14.0888,0.999669,-0.0125231,-0.0104601,0.0198846
1718164086000372992,-38.4241,235.854,14.09,0.999642,-0.0123455,-0.0109755,0.0210414
1718164086100353024,-38.0129,235.868,14.0929,0.99962,-0.0125751,-0.0107947,0.0220288
1718164086200344064,-37.5979,235.885,14.095,0.999598,-0.013362,-0.0101454,0.0228648
1718164086300317952,-37.1818,235.9,14.0971,0.99959,-0.0135255,-0.0091699,0.0235201
1718164086400278016,-36.768,235.914,14.1,0.999582,-0.0130039,-0.00894445,0.0242135
1718164086500243968,-36.3551,235.927,14.1035,0.999581,-0.0123327,-0.00858237,0.0247558
1718164086600200960,-35.9442,235.942,14.1067,0.999575,-0.0121371,-0.00834624,0.0251489
1718164086700165120,-35.536,235.958,14.1093,0.999565,-0.0120533,-0.008534,0.02551
1718164086800135936,-35.1303,235.976,14.1102,0.999545,-0.0126274,-0.00902232,0.0258708
1718164086900110080,-34.7265,235.994,14.1094,0.999526,-0.0129594,-0.00941559,0.026293
1718164087000099072,-34.3238,236.012,14.1116,0.99951,-0.0135191,-0.00901655,0.0267355
1718164087100091904,-33.9231,236.026,14.1145,0.999524,-0.012488,-0.00833379,0.0269339
1718164087200086016,-33.5256,236.037,14.1172,0.999544,-0.0109501,-0.00761915,0.0270862
1718164087300086016,-33.1325,236.053,14.1199,0.999542,-0.0110683,-0.00725554,0.0272123
1718164087400082944,-32.7424,236.07,14.1217,0.999537,-0.010906,-0.00689091,0.0275738
1718164087500069120,-32.3566,236.087,14.1224,0.999525,-0.0111775,-0.00698418,0.0278711
1718164087600066048,-31.9743,236.103,14.1232,0.999532,-0.0111414,-0.00746194,0.0275046
1718164087700051968,-31.5943,236.119,14.125,0.999535,-0.0109683,-0.00790701,0.02733
1718164087800026880,-31.2176,236.13,14.1266,0.999537,-0.00985656,-0.00897013,0.0273483
1718164087900022016,-30.8416,236.142,14.1282,0.99955,-0.00904281,-0.00967506,0.0269136
1718164088000007936,-30.4652,236.16,14.1292,0.999555,-0.0098215,-0.0101949,0.026241
1718164088099976960,-30.0881,236.177,14.129,0.999552,-0.0107067,-0.010738,0.025823
1718164088199941888,-29.708,236.191,14.13,0.999566,-0.0108003,-0.0108029,0.0251896
1718164088299913984,-29.3252,236.203,14.1323,0.999591,-0.0104021,-0.010465,0.0245173
1718164088399909120,-28.9399,236.213,14.1363,0.999618,-0.00957972,-0.00974981,0.0240236
1718164088499917056,-28.5535,236.224,14.1407,0.99964,-0.00931457,-0.00907351,0.0234712
1718164088599955968,-28.1667,236.237,14.1432,0.99966,-0.00935439,-0.00903936,0.0226004
1718164088699996928,-27.7788,236.249,14.1449,0.999678,-0.00944921,-0.00913866,0.0216829
1718164088800044032,-27.3885,236.258,14.1461,0.999697,-0.00892691,-0.00909718,0.0210636
1718164088900111104,-26.9965,236.266,14.1476,0.999717,-0.00827158,-0.00909281,0.020364
1718164089000197888,-26.6036,236.276,14.1497,0.999731,-0.00833837,-0.00943145,0.0194759
1718164089100295936,-26.2101,236.286,14.1519,0.999738,-0.00879639,-0.0101363,0.0185611
1718164089200411904,-25.8144,236.294,14.1548,0.999753,-0.00859333,-0.0104923,0.0175802
1718164089300528896,-25.4164,236.299,14.1573,0.999774,-0.0079822,-0.0104689,0.0166798
1718164089400632064,-25.0171,236.303,14.1585,0.999793,-0.0070592,-0.0106659,0.0158113
1718164089500723968,-24.6166,236.308,14.1598,0.999806,-0.00692931,-0.0109618,0.0148108
1718164089600806912,-24.2138,236.314,14.1621,0.999824,-0.0073344,-0.0109087,0.0133974
1718164089700870912,-23.8074,236.319,14.1656,0.999853,-0.00747178,-0.00977489,0.0119276
1718164089800902912,-23.3989,236.319,14.169,0.999884,-0.00690095,-0.00851062,0.0106039
1718164089900916992,-22.9897,236.317,14.1711,0.999912,-0.00594706,-0.00759281,0.00907739
1718164090000920064,-22.579,236.316,14.1725,0.999933,-0.00610635,-0.00670535,0.00716081
1718164090100922112,-22.1667,236.316,14.1738,0.999948,-0.00672358,-0.00580502,0.00495892
1718164090200901888,-21.7536,236.315,14.1753,0.999953,-0.00770495,-0.00520691,0.00258206
1718164090300892928,-21.3405,236.308,14.1757,0.999954,-0.00796965,-0.00531144,-9.46379e-05
1718164090400894976,-20.9269,236.295,14.175,0.999953,-0.00686492,-0.00600451,-0.00333011
1718164090500882944,-20.5115,236.28,14.1739,0.999932,-0.00666465,-0.00647308,-0.00705444
1718164090600849920,-20.0949,236.264,14.1731,0.999893,-0.00694549,-0.0069954,-0.0107934
1718164090700806912,-19.6782,236.248,14.1726,0.999829,-0.00846657,-0.00795512,-0.0143914
1718164090800771072,-19.2602,236.229,14.173,0.999751,-0.00941417,-0.00865055,-0.0183091
1718164090900721920,-18.8399,236.204,14.1746,0.999658,-0.0101923,-0.00857558,-0.0225185
1718164091000662016,-18.4183,236.173,14.1761,0.999561,-0.00983429,-0.00816416,-0.0267297
1718164091100596992,-17.9981,236.137,14.1771,0.999442,-0.0095702,-0.00845026,-0.0308759
1718164091200537088,-17.5796,236.096,14.1797,0.999306,-0.0082291,-0.00945113,-0.0350799
1718164091300474880,-17.1604,236.057,14.1845,0.999138,-0.00919871,-0.0101622,-0.0391761
1718164091400423936,-16.7395,236.021,14.1891,0.998933,-0.011773,-0.0104441,-0.0434177
1718164091500390912,-16.3156,235.982,14.1903,0.998708,-0.0145593,-0.00982761,-0.0476746
1718164091600356096,-15.8876,235.931,14.1881,0.998526,-0.0145839,-0.0075278,-0.0517316
1718164091700313088,-15.4597,235.868,14.1871,0.99838,-0.0119947,-0.00493341,-0.0554065
1718164091800278016,-15.035,235.798,14.1904,0.998233,-0.0082568,-0.00320548,-0.0587632
1718164091900263936,-14.6133,235.735,14.1969,0.998041,-0.0075937,-0.00285427,-0.0620288
1718164092000251904,-14.192,235.683,14.2038,0.997789,-0.0106291,-0.00310118,-0.0655374
1718164092100221952,-13.7722,235.63,14.2032,0.997559,-0.0142646,-0.00432022,-0.0682254
1718164092200198912,-13.3554,235.568,14.1944,0.997357,-0.0153085,-0.00687831,-0.0706905
1718164092300179968,-12.9381,235.491,14.1866,0.997194,-0.0131187,-0.00855897,-0.0732041
1718164092400162048,-12.517,235.412,14.188,0.997031,-0.0107471,-0.00838498,-0.0757849
1718164092500132096,-12.094,235.337,14.1958,0.996883,-0.0101485,-0.00737388,-0.0778894
1718164092600102912,-11.6732,235.266,14.2021,0.996735,-0.0111657,-0.00757479,-0.0796045
1718164092700080128,-11.2548,235.195,14.2033,0.996558,-0.0124463,-0.0088686,-0.0814746
1718164092800072960,-10.8353,235.121,14.2029,0.996372,-0.0133201,-0.00950627,-0.0835222
1718164092900065024,-10.4144,235.04,14.2039,0.996225,-0.0125361,-0.00922257,-0.0853995
1718164093000052992,-9.99252,234.958,14.2077,0.996116,-0.0120881,-0.00828474,-0.086826
1718164093100046080,-9.57086,234.877,14.2129,0.996002,-0.0118065,-0.0075214,-0.088227
1718164093200016896,-9.14986,234.796,14.2179,0.995889,-0.012157,-0.00695442,-0.0894899
1718164093300005888,-8.73036,234.712,14.2213,0.995773,-0.0120417,-0.00688459,-0.0907915
1718164093399996928,-8.3107,234.628,14.2223,0.995662,-0.0120257,-0.00681765,-0.0920099
1718164093499981056,-7.88944,234.544,14.2225,0.995584,-0.0121825,-0.00621151,-0.0928786
1718164093599973120,-7.46742,234.459,14.2231,0.995506,-0.012373,-0.00560373,-0.093722
1718164093699975936,-7.04517,234.373,14.225,0.995417,-0.0125499,-0.00503344,-0.0946638
1718164093799983104,-6.62349,234.285,14.2276,0.995349,-0.0122424,-0.00474214,-0.0954362
1718164093900008960,-6.20152,234.196,14.2304,0.995301,-0.0117059,-0.00446134,-0.096019
1718164094000060928,-5.77959,234.107,14.2311,0.995257,-0.0115427,-0.00475626,-0.0964754
1718164094100160000,-5.3566,234.021,14.2292,0.995191,-0.0122191,-0.00538695,-0.0970427
1718164094200282112,-4.93246,233.933,14.2281,0.995149,-0.0125472,-0.00603366,-0.0973883
1718164094300413952,-4.50724,233.843,14.229,0.995137,-0.0124988,-0.00650961,-0.0974879
1718164094400560128,-4.08023,233.751,14.2313,0.995148,-0.0117006,-0.00659301,-0.097472
1718164094500687104,-3.65094,233.661,14.2329,0.995169,-0.0115025,-0.00626555,-0.0973023
1718164094600793088,-3.21987,233.572,14.2334,0.995175,-0.0118982,-0.00587339,-0.0972114
1718164094700876032,-2.78843,233.484,14.2336,0.995188,-0.0121265,-0.00587892,-0.0970554
1718164094800937984,-2.35546,233.393,14.2351,0.995229,-0.0118203,-0.00565264,-0.0966777
1718164094900996096,-1.9206,233.3,14.2373,0.995273,-0.0109411,-0.0050926,-0.0963607
1718164095001032960,-1.48433,233.209,14.2386,0.99529,-0.0107813,-0.00458257,-0.0962355
1718164095101053952,-1.04827,233.119,14.2387,0.995288,-0.0106933,-0.00481741,-0.0962512
1718164095201046016,-0.611126,233.029,14.2387,0.995302,-0.0106961,-0.00514199,-0.0960887
1718164095301019904,-0.172335,232.937,14.2392,0.995323,-0.0104685,-0.00529989,-0.0958884
1718164095401000960,0.268763,232.845,14.2393,0.995315,-0.0103021,-0.00510708,-0.0959984
1718164095500972032,0.709618,232.751,14.2389,0.99527,-0.00964083,-0.00551497,-0.0965107
1718164095600933888,1.15306,232.657,14.2388,0.995205,-0.00934134,-0.00538293,-0.0972132
1718164095700901120,1.59795,232.561,14.2397,0.995151,-0.00865827,-0.0051412,-0.0978442
1718164095800855040,2.04394,232.466,14.2408,0.995092,-0.00881401,-0.0049833,-0.0984331
1718164095900824064,2.49093,232.371,14.2414,0.995002,-0.00913235,-0.00506509,-0.0993112
1718164096000779008,2.93876,232.275,14.242,0.994931,-0.00939149,-0.00520507,-0.0999854
1718164096100736000,3.38789,232.176,14.2416,0.994888,-0.00901319,-0.00522338,-0.100449
1718164096200702976,3.83928,232.076,14.2406,0.99484,-0.00872268,-0.00499319,-0.100961
1718164096300665088,4.29312,231.977,14.2401,0.994782,-0.00876296,-0.00437128,-0.101556
1718164096400628992,4.74851,231.877,14.2407,0.994734,-0.00857247,-0.00359424,-0.102065
1718164096500593920,5.20507,231.774,14.2414,0.994716,-0.00796022,-0.00273534,-0.102324
1718164096600555008,5.66296,231.672,14.2414,0.994722,-0.00745068,-0.00191992,-0.102315
1718164096700507904,6.1215,231.569,14.2396,0.994742,-0.00666916,-0.00140205,-0.10219
1718164096800476928,6.58002,231.467,14.2369,0.994786,-0.00609621,-0.00150482,-0.10179
1718164096900464896,7.03871,231.363,14.2347,0.994867,-0.0048602,-0.00199832,-0.101055
1718164097000455936,7.49857,231.261,14.2327,0.994984,-0.00406503,-0.00244781,-0.099923
1718164097100457984,7.9599,231.166,14.2305,0.995062,-0.00535291,-0.00312926,-0.0990574
1718164097200457984,8.42152,231.069,14.2276,0.995154,-0.00485168,-0.00419982,-0.0981196
1718164097300451072,8.88499,230.966,14.2246,0.995293,-0.00327296,-0.00452746,-0.096752
1718164097400459008,9.34954,230.867,14.2238,0.995403,-0.00228465,-0.0048393,-0.0956221
1718164097500462080,9.81469,230.772,14.2242,0.995533,-0.00196749,-0.00548901,-0.0942362
1718164097600457984,10.2823,230.682,14.2254,0.995661,-0.00331016,-0.00547616,-0.0928318
1718164097700446976,10.751,230.595,14.2269,0.995778,-0.00394441,-0.00524824,-0.0915595
1718164097800413952,11.2156,230.499,14.223,0.995958,-0.0024955,-0.00671323,-0.0895291
1718164097900421120,11.6835,230.41,14.2217,0.996081,-0.00274837,-0.00703302,-0.0881211
1718164098000427008,12.1558,230.329,14.2255,0.996163,-0.00446363,-0.00586498,-0.0872059
1718164098100391936,12.6275,230.248,14.2282,0.996311,-0.00636035,-0.00500651,-0.085432
1718164098200374016,13.0963,230.164,14.2294,0.996453,-0.00624947,-0.00521339,-0.0837534
1718164098300361984,13.5628,230.075,14.2301,0.996568,-0.00448377,-0.00621017,-0.0824288
1718164098400346880,14.0294,229.989,14.2311,0.996684,-0.0033653,-0.00703943,-0.0809897
1718164098500332032,14.4977,229.909,14.2327,0.996798,-0.00362254,-0.00748934,-0.0795218
1718164098600314880,14.9676,229.835,14.2335,0.996907,-0.00521705,-0.00760896,-0.0780507
1718164098700306944,15.4372,229.764,14.2335,0.996986,-0.00709816,-0.0078251,-0.0768618
1718164098800304896,15.9059,229.684,14.2363,0.997081,-0.00619932,-0.00783395,-0.0756986
1718164098900302080,16.3738,229.601,14.2401,0.997164,-0.0044921,-0.00780728,-0.0747238
1718164099000295936,16.8421,229.523,14.2441,0.997225,-0.00362698,-0.0075987,-0.0739687
1718164099100284928,17.309,229.449,14.2461,0.997286,-0.00412627,-0.00798969,-0.0730802
1718164099200289024,17.7759,229.378,14.2474,0.997308,-0.00503345,-0.00853433,-0.0726477
1718164099300291072,18.2446,229.306,14.2495,0.997306,-0.00602851,-0.00835236,-0.0726315
1718164099400281088,18.7148,229.23,14.2519,0.997319,-0.00559887,-0.00757437,-0.0725637
1718164099500274944,19.186,229.153,14.2536,0.997324,-0.00539618,-0.0066678,-0.0726036
1718164099600278016,19.6591,229.078,14.2553,0.997301,-0.00548354,-0.00537555,-0.0730186
1718164099700269056,20.1329,229.002,14.2574,0.997302,-0.00554034,-0.00404684,-0.0730876
1718164099800252928,20.6066,228.926,14.2586,0.997316,-0.0057093,-0.00314048,-0.0729274
1718164099900236032,21.0802,228.85,14.2582,0.997315,-0.00567667,-0.00285313,-0.0729481
1718164100000209920,21.5544,228.774,14.2563,0.997319,-0.00572129,-0.00280869,-0.0728963
1718164100100182016,22.0301,228.697,14.2533,0.997331,-0.00543513,-0.00278297,-0.0727534
1718164100200153088,22.5081,228.621,14.2499,0.997359,-0.00551151,-0.00260255,-0.0723741
1718164100300131072,22.9871,228.545,14.2472,0.997385,-0.00572385,-0.00275778,-0.0719876
1718164100400102912,23.4679,228.47,14.2453,0.997408,-0.00589258,-0.0027209,-0.0716577
1718164100500067072,23.9512,228.394,14.2436,0.997442,-0.00599166,-0.00228293,-0.0711903
1718164100600014080,24.4348,228.318,14.241,0.997491,-0.00560065,-0.00231694,-0.0705287
1718164100699965952,24.9196,228.242,14.2375,0.997528,-0.00558467,-0.00255222,-0.0699953
1718164100799934976,25.4072,228.169,14.2347,0.997545,-0.00618169,-0.0024296,-0.0697066
1718164100899910912,25.8954,228.095,14.2327,0.997582,-0.00627195,-0.00260831,-0.0691682
1718164100999896064,26.3853,228.021,14.2302,0.997632,-0.006576,-0.00277273,-0.0684119
1718164101099918080,26.8767,227.948,14.2279,0.997665,-0.00667984,-0.00298787,-0.0679089
1718164101199964928,27.3691,227.873,14.2254,0.997693,-0.00655096,-0.0035188,-0.0674738
1718164101300032000,27.8631,227.8,14.2231,0.997724,-0.0066222,-0.00397196,-0.0669897
1718164101400110080,28.3572,227.727,14.2228,0.997762,-0.00680047,-0.00481205,-0.0663472
1718164101500208896,28.8516,227.655,14.2229,0.997784,-0.00710433,-0.00596204,-0.0658908
1718164101600327936,29.3471,227.583,14.2231,0.997784,-0.00723438,-0.00697782,-0.0657726
1718164101700435968,29.8438,227.511,14.2231,0.997792,-0.00752335,-0.00780264,-0.0655213
1718164101800552960,30.341,227.438,14.2235,0.997805,-0.00719371,-0.00854537,-0.0652673
1718164101900683008,30.8395,227.365,14.2266,0.997789,-0.00723593,-0.00874241,-0.0654886
1718164102000796928,31.3399,227.291,14.2305,0.997758,-0.00714466,-0.00810559,-0.0660544
1718164102100875008,31.8413,227.216,14.2331,0.997744,-0.00701735,-0.00692387,-0.0664058
1718164102200922112,32.3426,227.143,14.2346,0.997711,-0.00787126,-0.00597114,-0.0669014
1718164102300942080,32.8426,227.07,14.2365,0.997656,-0.00829333,-0.00583444,-0.067679
1718164102400932096,33.3429,226.993,14.24,0.997623,-0.00823211,-0.00571147,-0.0681739
1718164102500899072,33.8434,226.915,14.2423,0.99759,-0.00771852,-0.00611736,-0.0686789
1718164102600861952,34.3451,226.837,14.2414,0.997556,-0.00783697,-0.00704951,-0.0690714
1718164102700846080,34.85,226.761,14.24,0.997508,-0.00863637,-0.0076171,-0.0696037
1718164102800823040,35.3582,226.682,14.2413,0.997482,-0.00849941,-0.00739416,-0.0700199
